reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R07447(r)/1.3.1A2/1.3.1.22;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R02609,R02610/1.3.1A2/1.3.1.22,1.3.1.3;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R07429(r)/1.3.1A2/1.3.1.22;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R02219(r)/1.3.1A2/1.3.1.3,1.3.99.6;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R02208/1.3.1A2/1.3.1.22;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R01835/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R10242/1.3.1A2/1.3.1.22;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R08954(r)/1.3.1A2/1.3.1.22;	5-fu/1.3.1A1;	0.405455	1	0.6	0.433333	0.4	0.402778	0.394231	0.391667	0.370861
R06562(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.399642	1	0.6	0.433333	0.37037	0.376623	0.37963	0.382114	0.391608
R06562(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.399642	1	0.6	0.433333	0.37037	0.376623	0.37963	0.382114	0.391608
R06562(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.399642	1	0.6	0.433333	0.37037	0.376623	0.37963	0.382114	0.391608
R02954/1.3.1A2/1.3.1.46;	5-fu/1.3.1A1;	0.398214	1	0.6	0.433333	0.37037	0.376623	0.37963	0.379032	0.388889
R03850/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.39539	1	0.6	0.433333	0.4	0.39726	0.386792	0.379032	0.35443
R09183/1.3.1A1/1.3.1.29;	5-fu/1.3.1A1;	0.393885	0.777778	0.470588	0.387097	0.372549	0.408451	0.405941	0.38843	0.36129
R02841/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.393298	1	0.6	0.433333	0.4	0.39726	0.386792	0.379032	0.347826
R03713/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.393298	1	0.6	0.433333	0.4	0.39726	0.386792	0.379032	0.347826
R02892,R02893/1.3.1A2/1.3.1.22,1.3.1.3;	5-fu/1.3.1A1;	0.393298	1	0.6	0.433333	0.4	0.39726	0.386792	0.379032	0.347826
R04817/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.390543	1	0.6	0.433333	0.392157	0.391892	0.376147	0.370079	0.356688
R03962/1.3.1A2/1.3.1.51;	5-fu/1.3.1A1;	0.390071	0.777778	0.470588	0.384615	0.345133	0.358025	0.366071	0.391667	0.411765
R03962/1.3.1A2/1.3.1.51;	5-fu/1.3.1A1;	0.390071	0.777778	0.470588	0.384615	0.345133	0.358025	0.366071	0.391667	0.411765
R05310/1.3.1A1/1.3.1.60;	5-fu/1.3.1A1;	0.387611	0.777778	0.421053	0.333333	0.316667	0.345238	0.369369	0.398305	0.4375
R02954/1.3.1A2/1.3.1.46;	5-fu/1.3.1A1;	0.387324	0.777778	0.470588	0.396825	0.357798	0.3625	0.366071	0.385246	0.394366
R02954/1.3.1A2/1.3.1.46;	5-fu/1.3.1A1;	0.387324	0.777778	0.470588	0.396825	0.357798	0.3625	0.366071	0.385246	0.394366
R02954/1.3.1A2/1.3.1.46;	5-fu/1.3.1A1;	0.387324	0.777778	0.470588	0.396825	0.357798	0.3625	0.366071	0.385246	0.394366
R06563(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.387153	1	0.6	0.433333	0.363636	0.367089	0.369369	0.370079	0.370861
R03962/1.3.1A2/1.3.1.51;	5-fu/1.3.1A1;	0.386643	0.777778	0.444444	0.373134	0.33913	0.349398	0.366071	0.391667	0.411765
R03962/1.3.1A2/1.3.1.51;	5-fu/1.3.1A1;	0.386643	0.777778	0.444444	0.373134	0.33913	0.349398	0.366071	0.391667	0.411765
R04823/1.3.1A2/1.3.1.3;	5-fu/1.3.1A1;	0.384483	1	0.6	0.433333	0.392157	0.391892	0.372727	0.364341	0.343558
R07747,R07751(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.382504	1	0.6	0.433333	0.37037	0.371795	0.369369	0.361538	0.356688
R07747,R07751(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.382504	1	0.6	0.433333	0.37037	0.371795	0.369369	0.361538	0.356688
R07747,R07751(r)/1.3.1A2/1.3.1.45;	5-fu/1.3.1A1;	0.382504	1	0.6	0.433333	0.37037	0.371795	0.369369	0.361538	0.356688
