reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01570/2.4.2A1/2.4.2.2,2.4.2.4;	sorivudine/2.4.2C1;	0.180867	0.526316	0.357143	0.326531	0.271429	0.194444	0.156716	0.109489	0.0725806
R02484/2.4.2A1/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	sorivudine/2.4.2C1;	0.166154	0.526316	0.357143	0.326531	0.242857	0.192308	0.132812	0.0902256	0.0504202
R01876/2.4.2A1/2.4.2.2,2.4.2.3;	sorivudine/2.4.2C1;	0.159884	0.526316	0.357143	0.34	0.246575	0.18018	0.121429	0.0851064	0.047619
R08230(r)/2.4.2A1/2.4.2.4;	sorivudine/2.4.2C1;	0.158358	0.526316	0.357143	0.326531	0.236111	0.183486	0.123188	0.0857143	0.0472441
R08229(r)/2.4.2A1/2.4.2.3;	sorivudine/2.4.2C1;	0.152566	0.526316	0.357143	0.34	0.24	0.172414	0.113333	0.0805369	0.0447761
R08222/2.4.2A1/2.4.2.4;	sorivudine/2.4.2C1;	0.151297	0.526316	0.357143	0.34	0.22973	0.165217	0.110345	0.0791367	0.0403226
R10838/2.4.2A1/2.4.2.57;	sorivudine/2.4.2C1;	0.14885	0.526316	0.357143	0.34	0.246575	0.176991	0.114865	0.0784314	0.0387097
R02646/2.4.2A1/2.4.2.16;	sorivudine/2.4.2C1;	0.144144	0.526316	0.357143	0.352941	0.25641	0.179688	0.112994	0.079602	0.0533981
R01570(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.4;	sorivudine/2.4.2C1;	0.135766	0.526316	0.44	0.3	0.242857	0.149533	0.108696	0.0555556	0.00757576
R00966/2.4.2B1/2.4.2.9;	sorivudine/2.4.2C1;	0.13431	0.526316	0.277778	0.265625	0.211765	0.151515	0.111111	0.0740741	0.0357143
R09675(r)/2.4.2C1(rev)/2.4.2.52;	sorivudine/2.4.2C1;	0.131339	0.611111	0.466667	0.338462	0.256198	0.17734	0.129032	0.0826446	0.0479303
R02296/2.4.2A1/2.4.2.2;	sorivudine/2.4.2C1;	0.128713	0.526316	0.357143	0.34	0.22973	0.12931	0.0680272	0.0479452	0.0393701
R01870/2.4.2B1/2.4.2.10;	sorivudine/2.4.2C1;	0.127292	0.526316	0.314286	0.26087	0.2	0.135135	0.100559	0.0752688	0.0408163
R09675/2.4.2C1/2.4.2.52;	sorivudine/2.4.2C1;	0.127044	0.611111	0.4375	0.309859	0.246154	0.169014	0.118243	0.0813008	0.0477223
R09675(r)/2.4.2C1(rev)/2.4.2.52;	sorivudine/2.4.2C1;	0.127044	0.611111	0.4375	0.309859	0.246154	0.169014	0.118243	0.0813008	0.0477223
R02484(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	sorivudine/2.4.2C1;	0.124629	0.526316	0.407407	0.27451	0.208333	0.148148	0.0902256	0.0431655	0
R08230/2.4.2A1(rev)/2.4.2.4;	sorivudine/2.4.2C1;	0.124277	0.526316	0.44	0.3	0.225352	0.149533	0.0851064	0.0410959	0
R08222(r)/2.4.2A1(rev)/2.4.2.4;	sorivudine/2.4.2C1;	0.122682	0.526316	0.44	0.313725	0.219178	0.132743	0.0816327	0.0416667	0
R01876(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.3;	sorivudine/2.4.2C1;	0.120787	0.526316	0.407407	0.288462	0.213333	0.13913	0.0827586	0.0408163	0
R08229/2.4.2A1(rev)/2.4.2.3;	sorivudine/2.4.2C1;	0.120383	0.526316	0.44	0.313725	0.22973	0.140351	0.0784314	0.0387097	0
R10837/2.4.2A1/2.4.2.57;	sorivudine/2.4.2C1;	0.120053	0.526316	0.357143	0.34	0.22973	0.127119	0.0645161	0.0443038	0.0320513
R10838(r)/2.4.2A1(rev)/2.4.2.57;	sorivudine/2.4.2C1;	0.112713	0.526316	0.407407	0.288462	0.213333	0.136752	0.0784314	0.0377358	0
R00966(r)/2.4.2B1(rev)/2.4.2.9;	sorivudine/2.4.2C1;	0.102017	0.526316	0.314286	0.227273	0.183908	0.117647	0.0759494	0.0357143	0
R02296(r)/2.4.2A1(rev)/2.4.2.2;	sorivudine/2.4.2C1;	0.0961538	0.526316	0.407407	0.288462	0.213333	0.10084	0.0328947	0.00657895	0
R02646(r)/2.4.2A1(rev)/2.4.2.16;	sorivudine/2.4.2C1;	0.0943005	0.526316	0.407407	0.280702	0.2	0.107383	0.0725389	0.0276498	0
R01870(r)/2.4.2B1(rev)/2.4.2.10;	sorivudine/2.4.2C1;	0.0930962	0.526316	0.352941	0.225352	0.175258	0.105263	0.0648649	0.0309278	0
R10837(r)/2.4.2A1(rev)/2.4.2.57;	sorivudine/2.4.2C1;	0.0898588	0.526316	0.407407	0.288462	0.213333	0.0991736	0.03125	0.00609756	0
R04346/2.4.2B1/2.4.2.20;	sorivudine/2.4.2C1;	0.0789779	0.526316	0.277778	0.227273	0.157303	0.0704225	0.0429448	0.0116279	0
R02748/2.4.2A1/2.4.2.1,2.4.2.4;	sorivudine/2.4.2C1;	0.0788235	0.526316	0.357143	0.254545	0.164706	0.0746269	0.0416667	0.010989	0
R01863/2.4.2A1/2.4.2.1,2.4.2.15;	sorivudine/2.4.2C1;	0.0773543	0.526316	0.357143	0.267857	0.170455	0.070922	0.0388889	0.0104167	0
R01969/2.4.2A1/2.4.2.1,2.4.2.4;	sorivudine/2.4.2C1;	0.0764904	0.526316	0.357143	0.254545	0.16092	0.0724638	0.0454545	0.0102041	0
R04378/2.4.2B1/2.4.2.7;	sorivudine/2.4.2C1;	0.0763187	0.526316	0.277778	0.220588	0.159574	0.0680272	0.0368098	0.011236	0
R04472/2.4.1F1/2.4.1.184;	sorivudine/2.4.2C1;	0.075846	0.5	0.36	0.25	0.168675	0.0866142	0.039548	0.015625	0
R04472/2.4.1F1(rev)/2.4.1.184;	sorivudine/2.4.2C1;	0.075846	0.5	0.36	0.25	0.168675	0.0866142	0.039548	0.015625	0
R02147/2.4.2A1/2.4.2.1,2.4.2.15;	sorivudine/2.4.2C1;	0.0751073	0.526316	0.357143	0.267857	0.166667	0.0689655	0.0425532	0.00970874	0
R02557/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.0750293	0.526316	0.357143	0.254545	0.164706	0.0666667	0.0294118	0.010989	0
R11399(r)/2.4.1F1(rev)/2.4.1.109;	sorivudine/2.4.2C1;	0.0747452	0.55	0.393939	0.242424	0.154639	0.0567376	0.0167598	0	0
R11399/2.4.1F1/2.4.1.109;	sorivudine/2.4.2C1;	0.0747452	0.55	0.393939	0.242424	0.154639	0.0567376	0.0167598	0	0
R03356/2.4.1F1/2.4.2.33;	sorivudine/2.4.2C1;	0.0746835	0.55	0.419355	0.245902	0.131868	0.0465116	0.0125786	0	0
R03356(r)/2.4.1F1(rev)/2.4.2.33;	sorivudine/2.4.2C1;	0.0746835	0.55	0.419355	0.245902	0.131868	0.0465116	0.0125786	0	0
R04072/2.4.1F1/2.4.1.109;	sorivudine/2.4.2C1;	0.0742049	0.55	0.419355	0.258065	0.150538	0.0522388	0.0116959	0	0
R04072(r)/2.4.1F1(rev)/2.4.1.109;	sorivudine/2.4.2C1;	0.0742049	0.55	0.419355	0.258065	0.150538	0.0522388	0.0116959	0	0
R01561/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.073743	0.526316	0.357143	0.267857	0.170455	0.0633803	0.0274725	0.0104167	0
R09668/2.4.2A1/2.4.2.44;	sorivudine/2.4.2C1;	0.0708833	0.526316	0.357143	0.267857	0.157303	0.0625	0.0327869	0.00502513	0
R00015(r)/2.4.1F1(rev)/2.4.1.99;	sorivudine/2.4.2C1;	0.0707865	0.5	0.333333	0.186441	0.12	0.070922	0.0393258	0.0216216	0.00549451
R02557/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.0700117	0.526316	0.407407	0.210526	0.137931	0.0588235	0.0294118	0.010989	0
R10836/2.4.2A1/2.4.2.57;	sorivudine/2.4.2C1;	0.0697674	0.526316	0.357143	0.267857	0.170455	0.0625	0.0263158	0.00980392	0
R02294/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.0696118	0.526316	0.285714	0.203704	0.153846	0.0769231	0.012987	0	0
R01561/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.0694118	0.526316	0.384615	0.25	0.134146	0.0601504	0.0301205	0.0107527	0
R02748(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.4;	sorivudine/2.4.2C1;	0.0687646	0.526316	0.407407	0.210526	0.151163	0.0666667	0.0233918	0	0
R01863(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.15;	sorivudine/2.4.2C1;	0.0677778	0.526316	0.407407	0.224138	0.157303	0.0633803	0.0218579	0	0
R01132/2.4.2B1/2.4.2.8;	sorivudine/2.4.2C1;	0.0674487	0.526316	0.277778	0.214286	0.15	0.0617284	0.0362694	0.00938967	0
R01402/2.4.2A1/2.4.2.28;	sorivudine/2.4.2C1;	0.0673913	0.526316	0.357143	0.267857	0.157303	0.0551724	0.0216216	0.00502513	0
R01969(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.4;	sorivudine/2.4.2C1;	0.0668896	0.526316	0.407407	0.210526	0.147727	0.0647482	0.027933	0	0
R04378(r)/2.4.2B1(rev)/2.4.2.7;	sorivudine/2.4.2C1;	0.0667408	0.526316	0.314286	0.185714	0.147368	0.0608108	0.0180723	0	0
R02142(r)/2.4.2B2(rev)/2.4.2.22,2.4.2.8;	sorivudine/2.4.2C1;	0.0664683	0.526316	0.257143	0.179104	0.129032	0.0860927	0.0441989	0.0136364	0
R02147(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.15;	sorivudine/2.4.2C1;	0.0659574	0.526316	0.407407	0.224138	0.153846	0.0616438	0.026178	0	0
R01229/2.4.2B1/2.4.2.22,2.4.2.7,2.4.2.8;	sorivudine/2.4.2C1;	0.0658514	0.526316	0.277778	0.214286	0.147059	0.060241	0.039801	0.00881057	0
R04346(r)/2.4.2B1(rev)/2.4.2.20;	sorivudine/2.4.2C1;	0.065367	0.526316	0.314286	0.191176	0.131868	0.0482759	0.0179641	0.00578035	0
R02294/2.4.2A1/2.4.2.1;	sorivudine/2.4.2C1;	0.0653333	0.526316	0.285714	0.211538	0.146667	0.0578512	0.0126582	0	0
R10836/2.4.2A1/2.4.2.57;	sorivudine/2.4.2C1;	0.0652632	0.526316	0.407407	0.224138	0.144444	0.0551724	0.0263158	0.00980392	0
R02557(r)/2.4.2A1(rev)/2.4.2.1;	sorivudine/2.4.2C1;	0.0650406	0.526316	0.407407	0.210526	0.151163	0.0588235	0.0115607	0	0
R00190/2.4.2B1/2.4.2.7,2.4.2.8;	sorivudine/2.4.2C1;	0.0643275	0.526316	0.277778	0.214286	0.15	0.0552147	0.025641	0.00938967	0
R01561(r)/2.4.2A1(rev)/2.4.2.1;	sorivudine/2.4.2C1;	0.0642303	0.526316	0.407407	0.224138	0.157303	0.0559441	0.0108108	0	0
R09668(r)/2.4.2A1(rev)/2.4.2.44;	sorivudine/2.4.2C1;	0.063922	0.526316	0.407407	0.224138	0.144444	0.0551724	0.0216216	0	0
R01402/2.4.2A1/2.4.2.28;	sorivudine/2.4.2C1;	0.0628571	0.526316	0.384615	0.25	0.120482	0.0514706	0.0236686	0.00518135	0
R01073(r)/2.4.2B1(rev)/2.4.2.18;	sorivudine/2.4.2C1;	0.0619977	0.526316	0.333333	0.15942	0.130435	0.056338	0.0121212	0	0
R04081/2.4.2B4/2.4.1.69;	sorivudine/2.4.2C1;	0.0609541	0.409091	0.219512	0.146341	0.122807	0.0701754	0.0361991	0.0165289	0.0041841
R10836(r)/2.4.2A1(rev)/2.4.2.57;	sorivudine/2.4.2C1;	0.0607966	0.526316	0.407407	0.224138	0.157303	0.0551724	0.0103627	0	0
R01402(r)/2.4.2A1(rev)/2.4.2.28;	sorivudine/2.4.2C1;	0.0604752	0.526316	0.407407	0.224138	0.144444	0.0479452	0.0106952	0	0
R00190/2.4.2B1/2.4.2.7,2.4.2.8;	sorivudine/2.4.2C1;	0.0601942	0.526316	0.314286	0.180556	0.127451	0.0487805	0.025641	0.00938967	0
R02142/2.4.2B2/2.4.2.22,2.4.2.8;	sorivudine/2.4.2C1;	0.0601578	0.526316	0.257143	0.179104	0.105263	0.0718954	0.0271739	0.0136364	0.00414938
R04472(r)/2.4.1F1/2.4.1.184;	sorivudine/2.4.2C1;	0.0596285	0.409091	0.272727	0.1875	0.135922	0.0641026	0.0236967	0.00904977	0
R01073/2.4.2B1/2.4.2.18;	sorivudine/2.4.2C1;	0.0595647	0.526316	0.257143	0.15942	0.130435	0.056338	0.0121212	0	0
R04472(r)/2.4.1F1(rev)/2.4.1.184;	sorivudine/2.4.2C1;	0.0595122	0.409091	0.272727	0.193548	0.130841	0.0641026	0.0236967	0.00904977	0
R01271/2.4.2B1/2.4.2.12;	sorivudine/2.4.2C1;	0.0592255	0.526316	0.222222	0.161765	0.133333	0.0652174	0.011976	0	0
R01132(r)/2.4.2B1(rev)/2.4.2.8;	sorivudine/2.4.2C1;	0.0591659	0.526316	0.314286	0.180556	0.138614	0.0552147	0.0204082	0	0
R00503/2.4.2B4/2.4.1.22;	sorivudine/2.4.2C1;	0.059135	0.409091	0.219512	0.146341	0.122807	0.0639535	0.0318182	0.0166667	0.00413223
R01072(r)/2.4.2D1(rev)/2.4.2.14;	sorivudine/2.4.2C1;	0.0584145	0.434783	0.294118	0.136364	0.116883	0.0333333	0	0	0
R01072(r)/2.4.2D1(rev)/2.4.2.14;	sorivudine/2.4.2C1;	0.0584145	0.434783	0.294118	0.136364	0.116883	0.0333333	0	0	0
R01229(r)/2.4.2B1(rev)/2.4.2.22,2.4.2.7,2.4.2.8;	sorivudine/2.4.2C1;	0.0578898	0.526316	0.314286	0.180556	0.135922	0.0538922	0.0245098	0	0
R01073/2.4.2B1/2.4.2.18;	sorivudine/2.4.2C1;	0.0571429	0.526316	0.257143	0.15942	0.11828	0.048951	0.0121212	0	0
R01073(r)/2.4.2B1(rev)/2.4.2.18;	sorivudine/2.4.2C1;	0.0571429	0.526316	0.333333	0.15942	0.11828	0.0416667	0.0060241	0	0
R10337(r)/2.4.2D3(rev)/2.4.2.54;	sorivudine/2.4.2C1;	0.0568562	0.321429	0.186047	0.148649	0.136842	0.056338	0.0118343	0	0
R00190(r)/2.4.2B1(rev)/2.4.2.7,2.4.2.8;	sorivudine/2.4.2C1;	0.0560928	0.526316	0.314286	0.180556	0.138614	0.0487805	0.010101	0	0
R01271/2.4.2B1/2.4.2.12;	sorivudine/2.4.2C1;	0.0556186	0.526316	0.222222	0.166667	0.126437	0.0492958	0.0116959	0	0
R09857(r)/2.4.1A1(rev)/;	sorivudine/2.4.2C1;	0.0552448	0.526316	0.297297	0.213333	0.130435	0.0638298	0.0299625	0.0149701	0.00506329
R09857(r)/2.4.1B1(rev)/;	sorivudine/2.4.2C1;	0.0552448	0.526316	0.297297	0.213333	0.130435	0.0638298	0.0299625	0.0149701	0.00506329
R09857(r)/2.4.1C1(rev)/;	sorivudine/2.4.2C1;	0.0552448	0.526316	0.297297	0.213333	0.130435	0.0638298	0.0299625	0.0149701	0.00506329
R09857(r)/2.4.1E1(rev)/;	sorivudine/2.4.2C1;	0.0552448	0.526316	0.297297	0.213333	0.130435	0.0638298	0.0299625	0.0149701	0.00506329
R08858/2.4.2B4/;	sorivudine/2.4.2C1;	0.0549631	0.409091	0.219512	0.15	0.125	0.0639535	0.0305677	0.0150376	0.003367
R02557(r)/2.4.2A1(rev)/2.4.2.1;	sorivudine/2.4.2C1;	0.054878	0.526316	0.44	0.188679	0.0987654	0.0387597	0.00632911	0	0
R04016/2.4.2B4/;	sorivudine/2.4.2C1;	0.0548731	0.409091	0.219512	0.146341	0.12069	0.0625	0.0301724	0.0150376	0.0034965
R03354/2.4.2B4/2.4.1.274;	sorivudine/2.4.2C1;	0.0548731	0.409091	0.219512	0.146341	0.12069	0.0625	0.0301724	0.0150376	0.0034965
R11530/2.4.2B4/2.4.1.342;	sorivudine/2.4.2C1;	0.0547833	0.409091	0.219512	0.146341	0.12069	0.0611111	0.0301724	0.0149254	0.0035461
R08369(r)/2.4.1C1(rev)/2.4.1.118;	sorivudine/2.4.2C1;	0.0546185	0.526316	0.263158	0.202703	0.133929	0.0549451	0.0252101	0.00716846	0
R08369(r)/2.4.1B1(rev)/2.4.1.118;	sorivudine/2.4.2C1;	0.0546185	0.526316	0.263158	0.202703	0.133929	0.0549451	0.0252101	0.00716846	0
R08369(r)/2.4.1A1(rev)/2.4.1.118;	sorivudine/2.4.2C1;	0.0546185	0.526316	0.263158	0.202703	0.133929	0.0549451	0.0252101	0.00716846	0
R08369(r)/2.4.1E1(rev)/2.4.1.118;	sorivudine/2.4.2C1;	0.0546185	0.526316	0.263158	0.202703	0.133929	0.0549451	0.0252101	0.00716846	0
R02388/2.4.2B1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0545645	0.526316	0.333333	0.15942	0.11828	0.0486111	0.0106952	0	0
R02388/2.4.2B1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0545645	0.526316	0.333333	0.15942	0.11828	0.0486111	0.0106952	0	0
R01561(r)/2.4.2A1(rev)/2.4.2.1;	sorivudine/2.4.2C1;	0.0545244	0.526316	0.44	0.203704	0.107143	0.0367647	0.00588235	0	0
R11102(r)/2.4.2D3(rev)/2.4.2.54;	sorivudine/2.4.2C1;	0.054505	0.321429	0.186047	0.148649	0.125	0.048951	0.0118343	0	0
R11102(r)/2.4.2D3(rev)/2.4.2.54;	sorivudine/2.4.2C1;	0.054505	0.321429	0.186047	0.148649	0.125	0.048951	0.0118343	0	0
R07259/2.4.2B4/2.4.1.144;	sorivudine/2.4.2C1;	0.0540759	0.409091	0.219512	0.146341	0.118644	0.0604396	0.0294118	0.0148699	0.00348432
R05164/2.4.2B4/2.4.1.208;	sorivudine/2.4.2C1;	0.0538222	0.409091	0.219512	0.146341	0.118644	0.0662983	0.0329218	0.0140351	0.00322581
R10865/2.4.2B4/;	sorivudine/2.4.2C1;	0.0538222	0.409091	0.219512	0.146341	0.118644	0.0662983	0.0329218	0.0140351	0.00322581
R03348(r)/2.4.2D2(rev)/2.4.2.19;	sorivudine/2.4.2C1;	0.0537281	0.5	0.236842	0.140845	0.0957447	0.0479452	0.0176471	0	0
R03829/2.4.2B4/2.4.1.32;	sorivudine/2.4.2C1;	0.0528808	0.409091	0.219512	0.146341	0.12069	0.0617978	0.0294118	0.0143885	0.00320513
R06487/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06489/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06491/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06493/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06485/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06495/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06499/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R06497/2.4.2B4/;	sorivudine/2.4.2C1;	0.0528596	0.409091	0.219512	0.153846	0.12381	0.0598802	0.0273973	0.00809717	0
R04526/2.4.2B4/2.4.2.25;	sorivudine/2.4.2C1;	0.052712	0.409091	0.219512	0.15	0.116667	0.0648649	0.0337553	0.0140845	0.00294118
R04526/2.4.2B4/2.4.2.25;	sorivudine/2.4.2C1;	0.052712	0.409091	0.219512	0.15	0.116667	0.0648649	0.0337553	0.0140845	0.00294118
R09667/2.4.2B4/2.4.1.270;	sorivudine/2.4.2C1;	0.0522727	0.409091	0.219512	0.146341	0.116667	0.0641711	0.0318725	0.0135135	0.00311526
R07337/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0521148	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0323887	0.0136054	0.00296736
R03418/2.4.1F1/2.4.1.67;	sorivudine/2.4.2C1;	0.0520922	0.409091	0.272727	0.176471	0.118644	0.0561798	0.0203252	0.00763359	0
R03418(r)/2.4.1F1(rev)/2.4.1.67;	sorivudine/2.4.2C1;	0.0520922	0.409091	0.272727	0.176471	0.118644	0.0561798	0.0203252	0.00763359	0
R02388(r)/2.4.1A1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1E1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1C1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388/2.4.1A1/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.314286	0.15493	0.113402	0.0466667	0.0102564	0	0
R02388/2.4.1A1/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.314286	0.15493	0.113402	0.0466667	0.0102564	0	0
R02388/2.4.1A1/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.314286	0.15493	0.113402	0.0466667	0.0102564	0	0
R02388/2.4.1A1/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.314286	0.15493	0.113402	0.0466667	0.0102564	0	0
R02388(r)/2.4.1E1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1E1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1C1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1B1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1A1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1B1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1E1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1E1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1C1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1A1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R02388(r)/2.4.1B1(rev)/2.4.1.71;	sorivudine/2.4.2C1;	0.0520521	0.526316	0.243243	0.15493	0.113402	0.0536913	0.0154639	0	0
R08616(r)/2.4.1F1/2.4.1.166;	sorivudine/2.4.2C1;	0.0516693	0.5	0.333333	0.214286	0.137255	0.0639535	0.0283401	0.0102041	0
R06829/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0515695	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0321285	0.0134228	0.00289855
R06820/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0515695	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0321285	0.0134228	0.00289855
R06826/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0515695	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0321285	0.0134228	0.00289855
R06826/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0515695	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0321285	0.0134228	0.00289855
R08022/2.4.2B4/2.4.1.236;	sorivudine/2.4.2C1;	0.0515695	0.409091	0.219512	0.146341	0.118644	0.0655738	0.0321285	0.0134228	0.00289855
R10836(r)/2.4.2A1(rev)/2.4.2.57;	sorivudine/2.4.2C1;	0.0514786	0.526316	0.44	0.203704	0.107143	0.0362319	0.00561798	0	0
R06668/2.4.2B4/;	sorivudine/2.4.2C1;	0.05145	0.409091	0.219512	0.142857	0.108911	0.0580645	0.0251256	0.00438596	0
R06660/2.4.2B4/;	sorivudine/2.4.2C1;	0.05145	0.409091	0.219512	0.142857	0.108911	0.0580645	0.0251256	0.00438596	0
R11122(r)/2.4.1B1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R11122(r)/2.4.1C1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R11122(r)/2.4.1A1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R11122(r)/2.4.1A1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R11122(r)/2.4.1B1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R11122(r)/2.4.1C1(rev)/;	sorivudine/2.4.2C1;	0.0512515	0.526316	0.297297	0.186667	0.140351	0.07	0.0306122	0.0149254	0.0111732
R10290/2.4.2B4/2.4.2.51;	sorivudine/2.4.2C1;	0.0512249	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00278552
R10257/2.4.2B4/2.4.2.50;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10257/2.4.2B4/2.4.2.50;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10257/2.4.2B4/2.4.2.50;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10291/2.4.2B4/2.4.2.51;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10291/2.4.2B4/2.4.2.51;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10291/2.4.2B4/2.4.2.51;	sorivudine/2.4.2C1;	0.051149	0.409091	0.219512	0.15	0.12069	0.0662983	0.0323887	0.013289	0.00277008
R10596/2.4.2B4/2.4.1.312;	sorivudine/2.4.2C1;	0.0508732	0.409091	0.219512	0.146341	0.118644	0.0591398	0.0284553	0.0137457	0.00302115
R01402(r)/2.4.2A1(rev)/2.4.2.28;	sorivudine/2.4.2C1;	0.0508475	0.526316	0.44	0.203704	0.0941176	0.028777	0.00581395	0	0
