reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R02484(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.795276	1	1	1	0.961538	0.864198	0.747475	0.657407	0.658824
R01876(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.3;	trifluridine/2.4.2A1(rev);	0.737226	1	1	0.953488	0.892857	0.795455	0.666667	0.612069	0.608696
R10838(r)/2.4.2A1(rev)/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.674457	1	1	0.953488	0.892857	0.777778	0.621849	0.554688	0.46281
R01570(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.670251	1	0.769231	0.708333	0.645161	0.648352	0.616071	0.617391	0.732558
R08230/2.4.2A1(rev)/2.4.2.4;	trifluridine/2.4.2A1(rev);	0.612457	1	0.769231	0.708333	0.619048	0.612903	0.547009	0.55	0.602151
R08229/2.4.2A1(rev)/2.4.2.3;	trifluridine/2.4.2A1(rev);	0.57189	1	0.769231	0.68	0.58209	0.57	0.496124	0.511628	0.56
R08222(r)/2.4.2A1(rev)/2.4.2.4;	trifluridine/2.4.2A1(rev);	0.532573	1	0.769231	0.68	0.575758	0.565657	0.460938	0.448819	0.45
R02296(r)/2.4.2A1(rev)/2.4.2.2;	trifluridine/2.4.2A1(rev);	0.5232	1	1	0.866667	0.65625	0.533981	0.423077	0.395522	0.383178
R00966(r)/2.4.2B1(rev)/2.4.2.9;	trifluridine/2.4.2A1(rev);	0.516807	0.8	0.69697	0.606557	0.685714	0.584071	0.546875	0.434483	0.319444
R01870/2.4.2B1/2.4.2.10;	trifluridine/2.4.2A1;	0.489281	0.8	0.636364	0.529412	0.564706	0.536585	0.517483	0.452229	0.341463
R10837(r)/2.4.2A1(rev)/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.483728	1	1	0.866667	0.65625	0.52381	0.398551	0.363014	0.301471
R02646(r)/2.4.2A1(rev)/2.4.2.16;	trifluridine/2.4.2A1(rev);	0.443914	1	0.846154	0.698113	0.556962	0.454545	0.407186	0.352632	0.323699
R02484/2.4.2A1/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	trifluridine/2.4.2A1;	0.425837	1	0.769231	0.708333	0.514286	0.510417	0.434783	0.300752	0.165289
R02294/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.423135	1	0.833333	0.708333	0.535211	0.455446	0.333333	0.297872	0.295082
R01570/2.4.2A1/2.4.2.2,2.4.2.4;	trifluridine/2.4.2A1;	0.422427	1	0.769231	0.708333	0.521127	0.5	0.434426	0.304348	0.164062
R08230(r)/2.4.2A1/2.4.2.4;	trifluridine/2.4.2A1;	0.405159	1	0.769231	0.708333	0.5	0.485149	0.4	0.285714	0.155039
R02748/2.4.2A1/2.4.2.1,2.4.2.4;	trifluridine/2.4.2A1;	0.40213	1	0.916667	0.72	0.552632	0.447368	0.363636	0.277108	0.21875
R01876/2.4.2A1/2.4.2.2,2.4.2.3;	trifluridine/2.4.2A1;	0.4003	1	0.769231	0.68	0.486486	0.475728	0.393701	0.283688	0.15625
R02748(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.392718	1	0.846154	0.653846	0.5	0.401639	0.335526	0.297619	0.258065
R01969/2.4.2A1/2.4.2.1,2.4.2.4;	trifluridine/2.4.2A1;	0.383544	1	0.916667	0.72	0.538462	0.432203	0.350993	0.255556	0.204678
R08229(r)/2.4.2A1/2.4.2.3;	trifluridine/2.4.2A1;	0.381429	1	0.769231	0.68	0.473684	0.453704	0.364964	0.268456	0.147059
R01863/2.4.2A1/2.4.2.1,2.4.2.15;	trifluridine/2.4.2A1;	0.379874	1	0.916667	0.692308	0.525	0.421488	0.335484	0.261364	0.207101
R01969(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.375	1	0.846154	0.653846	0.487179	0.388889	0.325	0.274725	0.240964
R04346(r)/2.4.2B1(rev)/2.4.2.20;	trifluridine/2.4.2A1(rev);	0.372624	0.8	0.69697	0.555556	0.573333	0.420635	0.356164	0.253012	0.1875
R10838/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1;	0.371866	1	0.769231	0.68	0.486486	0.466667	0.37037	0.261438	0.127389
R01863(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.15;	trifluridine/2.4.2A1(rev);	0.371464	1	0.846154	0.62963	0.475	0.379845	0.310976	0.280899	0.243902
R02557(r)/2.4.2A1(rev)/2.4.2.1;	trifluridine/2.4.2A1(rev);	0.371319	1	0.846154	0.653846	0.5	0.379032	0.309677	0.274854	0.226415
R02557/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.369311	1	0.916667	0.72	0.512821	0.398305	0.317568	0.254438	0.189024
R01870(r)/2.4.2B1(rev)/2.4.2.10;	trifluridine/2.4.2A1(rev);	0.365604	0.8	0.513514	0.405405	0.417582	0.382979	0.363636	0.329545	0.264368
R02296/2.4.2A1/2.4.2.2;	trifluridine/2.4.2A1;	0.365497	1	0.769231	0.68	0.466667	0.407407	0.320896	0.248276	0.15625
R02147/2.4.2A1/2.4.2.1,2.4.2.15;	trifluridine/2.4.2A1;	0.362874	1	0.916667	0.692308	0.512195	0.408	0.325153	0.242105	0.19337
R02294/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.359012	1	0.833333	0.666667	0.438356	0.37963	0.285714	0.244898	0.215385
R04378/2.4.2B1/2.4.2.7;	trifluridine/2.4.2A1;	0.356877	0.8	0.636364	0.470588	0.488372	0.379845	0.359712	0.276074	0.195266
R02147(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.15;	trifluridine/2.4.2A1(rev);	0.355217	1	0.846154	0.62963	0.463415	0.368421	0.302326	0.260417	0.227273
R02646/2.4.2A1/2.4.2.16;	trifluridine/2.4.2A1;	0.353702	1	0.769231	0.686275	0.5	0.457627	0.347826	0.243655	0.153465
R01561(r)/2.4.2A1(rev)/2.4.2.1;	trifluridine/2.4.2A1(rev);	0.351515	1	0.846154	0.62963	0.475	0.358779	0.287425	0.259669	0.214286
R08222/2.4.2A1/2.4.2.4;	trifluridine/2.4.2A1;	0.351156	1	0.769231	0.68	0.466667	0.448598	0.330882	0.210884	0.0902256
R01561/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.349323	1	0.916667	0.692308	0.487805	0.376	0.29375	0.240223	0.179191
R01271/2.4.2B1/2.4.2.12;	trifluridine/2.4.2A1;	0.340881	0.8	0.575758	0.454545	0.457831	0.377049	0.303448	0.259259	0.219512
R10837/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1;	0.340136	1	0.769231	0.68	0.466667	0.4	0.302817	0.229299	0.127389
R10836(r)/2.4.2A1(rev)/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.33105	1	0.846154	0.62963	0.475	0.353383	0.274286	0.243523	0.182741
R01073/2.4.2B1/2.4.2.18;	trifluridine/2.4.2A1;	0.329574	0.8	0.575758	0.447761	0.430233	0.346457	0.298611	0.253165	0.208589
R09668/2.4.2A1/2.4.2.44;	trifluridine/2.4.2A1;	0.32937	1	0.916667	0.692308	0.506173	0.403226	0.290123	0.193717	0.137566
R10836/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1;	0.328704	1	0.916667	0.692308	0.487805	0.370079	0.279762	0.225131	0.153465
R00966/2.4.2B1/2.4.2.9;	trifluridine/2.4.2A1;	0.322981	0.8	0.542857	0.441176	0.418605	0.395161	0.357143	0.246914	0.117647
R09668(r)/2.4.2A1(rev)/2.4.2.44;	trifluridine/2.4.2A1(rev);	0.32093	1	0.846154	0.62963	0.45679	0.363636	0.269006	0.212435	0.162162
R01132/2.4.2B1/2.4.2.8;	trifluridine/2.4.2A1;	0.316184	0.8	0.636364	0.457143	0.456522	0.359155	0.309524	0.233503	0.165877
R04378(r)/2.4.2B1(rev)/2.4.2.7;	trifluridine/2.4.2A1(rev);	0.307873	0.8	0.6	0.428571	0.409091	0.314286	0.304636	0.236994	0.16092
R02557(r)/2.4.2A1(rev)/2.4.2.1;	trifluridine/2.4.2A1(rev);	0.30641	1	0.769231	0.632653	0.444444	0.352941	0.280822	0.19774	0.115607
R01229/2.4.2B1/2.4.2.22,2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1;	0.304214	0.8	0.636364	0.457143	0.446809	0.349315	0.301136	0.218009	0.156951
R01570/2.4.2A1/2.4.2.2,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.303867	1	0.846154	0.708333	0.529412	0.418182	0.27972	0.120482	0.0275862
R01402(r)/2.4.2A1(rev)/2.4.2.28;	trifluridine/2.4.2A1(rev);	0.302752	1	0.846154	0.62963	0.45679	0.343284	0.247126	0.193878	0.137566
R01402/2.4.2A1/2.4.2.28;	trifluridine/2.4.2A1;	0.301513	1	0.916667	0.692308	0.46988	0.359375	0.251497	0.175258	0.11399
R02557/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.298397	1	0.769231	0.592593	0.404762	0.341463	0.266234	0.19774	0.114286
R01561/2.4.2A1/2.4.2.1;	trifluridine/2.4.2A1;	0.296526	1	0.833333	0.607843	0.4	0.35	0.273333	0.19337	0.10989
R01073/2.4.2B1/2.4.2.18;	trifluridine/2.4.2A1;	0.295482	0.8	0.575758	0.426471	0.366667	0.315385	0.272109	0.222222	0.16568
R01570(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.4;	trifluridine/2.4.2A1;	0.294618	1	0.833333	0.708333	0.472222	0.384615	0.281481	0.125	0.0275862
R00190/2.4.2B1/2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1;	0.291272	0.8	0.636364	0.457143	0.425532	0.321918	0.271676	0.215	0.144186
R01271/2.4.2B1/2.4.2.12;	trifluridine/2.4.2A1;	0.290557	0.8	0.575758	0.424242	0.376471	0.317829	0.261438	0.214286	0.162791
R01561(r)/2.4.2A1(rev)/2.4.2.1;	trifluridine/2.4.2A1(rev);	0.290049	1	0.769231	0.607843	0.421053	0.333333	0.259494	0.187166	0.10989
R04346/2.4.2B1/2.4.2.20;	trifluridine/2.4.2A1;	0.289346	0.8	0.542857	0.42029	0.386364	0.330769	0.292517	0.209581	0.117647
R02484/2.4.2A1/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	trifluridine/2.4.2A1(rev);	0.2827	1	0.846154	0.708333	0.5	0.398148	0.22695	0.0981595	0.0143885
R10836(r)/2.4.2A1(rev)/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.273143	1	0.769231	0.607843	0.421053	0.328125	0.246988	0.175879	0.0947867
R01132(r)/2.4.2B1(rev)/2.4.2.8;	trifluridine/2.4.2A1(rev);	0.272727	0.8	0.6	0.416667	0.382979	0.292208	0.259669	0.202899	0.138889
R08230(r)/2.4.2A1/2.4.2.4;	trifluridine/2.4.2A1(rev);	0.270525	1	0.846154	0.708333	0.485714	0.380531	0.211921	0.0941176	0.0136054
R08230/2.4.2A1(rev)/2.4.2.4;	trifluridine/2.4.2A1;	0.267684	1	0.833333	0.64	0.432432	0.371429	0.235714	0.104294	0.0136054
R01876/2.4.2A1/2.4.2.2,2.4.2.3;	trifluridine/2.4.2A1(rev);	0.267643	1	0.846154	0.68	0.472222	0.373913	0.20915	0.0935673	0.0136986
R10836/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1;	0.267108	1	0.769231	0.571429	0.386364	0.318182	0.235632	0.175879	0.0938967
R01229(r)/2.4.2B1(rev)/2.4.2.22,2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1(rev);	0.263003	0.8	0.6	0.416667	0.375	0.28481	0.253968	0.190045	0.131579
R01073(r)/2.4.2B1(rev)/2.4.2.18;	trifluridine/2.4.2A1(rev);	0.261988	0.8	0.459459	0.347222	0.352273	0.291971	0.25	0.186047	0.138728
R00190(r)/2.4.2B1(rev)/2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1(rev);	0.257316	0.8	0.6	0.416667	0.382979	0.275641	0.23913	0.185714	0.118182
R08229/2.4.2A1(rev)/2.4.2.3;	trifluridine/2.4.2A1;	0.256579	1	0.833333	0.647059	0.410256	0.36036	0.217105	0.0988372	0.012987
R08229(r)/2.4.2A1/2.4.2.3;	trifluridine/2.4.2A1(rev);	0.256378	1	0.846154	0.68	0.459459	0.358333	0.196319	0.0893855	0.012987
R01402/2.4.2A1/2.4.2.28;	trifluridine/2.4.2A1;	0.252644	1	0.833333	0.607843	0.382716	0.333333	0.229299	0.132653	0.0597015
R08222/2.4.2A1/2.4.2.4;	trifluridine/2.4.2A1(rev);	0.250656	1	0.846154	0.68	0.452055	0.352941	0.188679	0.0697674	0
R10838/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.250623	1	0.846154	0.68	0.472222	0.367521	0.198758	0.0874317	0.0114286
R08222(r)/2.4.2A1(rev)/2.4.2.4;	trifluridine/2.4.2A1;	0.248985	1	0.833333	0.647059	0.402597	0.354545	0.201342	0.0787879	0
R01402(r)/2.4.2A1(rev)/2.4.2.28;	trifluridine/2.4.2A1(rev);	0.247411	1	0.769231	0.607843	0.402597	0.317829	0.218182	0.128713	0.0597015
R02388(r)/2.4.1A1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1E1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1E1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1C1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1B1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1A1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1E1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1E1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1C1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1B1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1A1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1B1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1C1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R02388(r)/2.4.1E1(rev)/2.4.1.71;	trifluridine/2.4.2A1;	0.24554	0.8	0.542857	0.414286	0.351064	0.289855	0.212291	0.15942	0.12381
R01073(r)/2.4.2B1(rev)/2.4.2.18;	trifluridine/2.4.2A1(rev);	0.241657	0.8	0.459459	0.347222	0.337079	0.282609	0.234177	0.159091	0.100559
R00190/2.4.2B1/2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1;	0.236657	0.8	0.542857	0.378378	0.34	0.278146	0.22905	0.168269	0.0884956
R08369(r)/2.4.1C1(rev)/2.4.1.118;	trifluridine/2.4.2A1;	0.225888	0.8	0.6	0.432432	0.377358	0.275449	0.205479	0.144444	0.0962199
R08369(r)/2.4.1E1(rev)/2.4.1.118;	trifluridine/2.4.2A1;	0.225888	0.8	0.6	0.432432	0.377358	0.275449	0.205479	0.144444	0.0962199
R08369(r)/2.4.1A1(rev)/2.4.1.118;	trifluridine/2.4.2A1;	0.225888	0.8	0.6	0.432432	0.377358	0.275449	0.205479	0.144444	0.0962199
R08369(r)/2.4.1B1(rev)/2.4.1.118;	trifluridine/2.4.2A1;	0.225888	0.8	0.6	0.432432	0.377358	0.275449	0.205479	0.144444	0.0962199
R02142(r)/2.4.2B2(rev)/2.4.2.22,2.4.2.8;	trifluridine/2.4.2A1(rev);	0.225324	0.636364	0.459459	0.333333	0.276596	0.232258	0.219101	0.173516	0.141593
R01072(r)/2.4.2D1(rev)/2.4.2.14;	trifluridine/2.4.2A1(rev);	0.2249	0.818182	0.459459	0.333333	0.328947	0.268908	0.20438	0.112583	0.0588235
R01072(r)/2.4.2D1(rev)/2.4.2.14;	trifluridine/2.4.2A1(rev);	0.2249	0.818182	0.459459	0.333333	0.328947	0.268908	0.20438	0.112583	0.0588235
R03348/2.4.2D1/2.4.2.19;	trifluridine/2.4.2A1;	0.220245	0.818182	0.447368	0.342466	0.270833	0.216783	0.176829	0.153846	0.132597
R00966/2.4.2B1/2.4.2.9;	trifluridine/2.4.2A1(rev);	0.218223	0.8	0.6	0.441176	0.404762	0.316176	0.192771	0.0833333	0.0106383
R02646/2.4.2A1/2.4.2.16;	trifluridine/2.4.2A1(rev);	0.213693	1	0.846154	0.653846	0.448718	0.328358	0.171875	0.0726496	0.0130435
R04072(r)/2.4.1F1(rev)/2.4.1.109;	trifluridine/2.4.2A1;	0.212963	0.727273	0.485714	0.357143	0.285714	0.246154	0.155689	0.120219	0.113208
R08369/2.4.2B1(rev)/2.4.1.118;	trifluridine/2.4.2A1(rev);	0.209362	0.8	0.6	0.405405	0.352941	0.245614	0.189189	0.130597	0.0848057
R02388/2.4.2B1(rev)/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.207292	0.8	0.459459	0.347222	0.337079	0.262411	0.185792	0.114286	0.0769231
R02388/2.4.2B1(rev)/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.207292	0.8	0.459459	0.347222	0.337079	0.262411	0.185792	0.114286	0.0769231
R10337(r)/2.4.2D3(rev)/2.4.2.54;	trifluridine/2.4.2A1;	0.207127	0.571429	0.372093	0.307692	0.295918	0.230216	0.164634	0.134831	0.105882
R02484(r)/2.4.2A1(rev)/2.4.2.1,2.4.2.2,2.4.2.3,2.4.2.4;	trifluridine/2.4.2A1;	0.206478	1	0.642857	0.490909	0.277108	0.26087	0.161972	0.0745342	0.0143885
R00190(r)/2.4.2B1(rev)/2.4.2.7,2.4.2.8;	trifluridine/2.4.2A1(rev);	0.206061	0.8	0.542857	0.391304	0.333333	0.251656	0.211429	0.125	0.042735
R01870(r)/2.4.2B1(rev)/2.4.2.10;	trifluridine/2.4.2A1;	0.205102	0.8	0.542857	0.424658	0.33	0.285714	0.185792	0.0961538	0.0280374
R02388/2.4.1A1/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.205	0.8	0.435897	0.337838	0.322581	0.251701	0.17801	0.123288	0.0875576
R02388/2.4.1A1/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.205	0.8	0.435897	0.337838	0.322581	0.251701	0.17801	0.123288	0.0875576
R02388/2.4.1A1/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.205	0.8	0.435897	0.337838	0.322581	0.251701	0.17801	0.123288	0.0875576
R02388/2.4.1A1/2.4.1.71;	trifluridine/2.4.2A1(rev);	0.205	0.8	0.435897	0.337838	0.322581	0.251701	0.17801	0.123288	0.0875576
R11399(r)/2.4.1F1(rev)/2.4.1.109;	trifluridine/2.4.2A1;	0.204218	0.727273	0.459459	0.337838	0.271845	0.231884	0.147727	0.117647	0.109756
R08369/2.4.1A1/2.4.1.118;	trifluridine/2.4.2A1(rev);	0.203445	0.8	0.567568	0.394737	0.339623	0.237288	0.182609	0.129032	0.085034
R09857(r)/2.4.1E1(rev)/;	trifluridine/2.4.2A1;	0.203365	0.8	0.6	0.459459	0.366972	0.284884	0.189516	0.125767	0.078329
R09857(r)/2.4.1C1(rev)/;	trifluridine/2.4.2A1;	0.203365	0.8	0.6	0.459459	0.366972	0.284884	0.189516	0.125767	0.078329
R09857(r)/2.4.1B1(rev)/;	trifluridine/2.4.2A1;	0.203365	0.8	0.6	0.459459	0.366972	0.284884	0.189516	0.125767	0.078329
R09857(r)/2.4.1A1(rev)/;	trifluridine/2.4.2A1;	0.203365	0.8	0.6	0.459459	0.366972	0.284884	0.189516	0.125767	0.078329
R11102(r)/2.4.2D3(rev)/2.4.2.54;	trifluridine/2.4.2A1;	0.203108	0.571429	0.372093	0.307692	0.257426	0.230216	0.164634	0.134831	0.105882
R11102(r)/2.4.2D3(rev)/2.4.2.54;	trifluridine/2.4.2A1;	0.203108	0.571429	0.372093	0.307692	0.257426	0.230216	0.164634	0.134831	0.105882
R03356(r)/2.4.1F1(rev)/2.4.2.33;	trifluridine/2.4.2A1;	0.202686	0.727273	0.485714	0.347826	0.257732	0.21875	0.14557	0.107784	0.104895
R02646(r)/2.4.2A1(rev)/2.4.2.16;	trifluridine/2.4.2A1;	0.199195	1	0.769231	0.578947	0.351064	0.273973	0.182292	0.0726496	0.00881057
R01876(r)/2.4.2A1(rev)/2.4.2.2,2.4.2.3;	trifluridine/2.4.2A1;	0.198973	1	0.642857	0.5	0.264368	0.256198	0.149351	0.0710059	0.0136986
R02142/2.4.2B2/2.4.2.22,2.4.2.8;	trifluridine/2.4.2A1;	0.195459	0.636364	0.444444	0.333333	0.265306	0.225166	0.180791	0.130631	0.0978723
R03526(r)/2.4.1E1(rev)/2.4.1.35;	trifluridine/2.4.2A1;	0.19479	0.7	0.388889	0.308824	0.284091	0.244094	0.159509	0.119171	0.0957447
R03526(r)/2.4.1A1(rev)/2.4.1.35;	trifluridine/2.4.2A1;	0.19479	0.7	0.388889	0.308824	0.284091	0.244094	0.159509	0.119171	0.0957447
R03526(r)/2.4.1B1(rev)/2.4.1.35;	trifluridine/2.4.2A1;	0.19479	0.7	0.388889	0.308824	0.284091	0.244094	0.159509	0.119171	0.0957447
R03526(r)/2.4.1C1(rev)/2.4.1.35;	trifluridine/2.4.2A1;	0.19479	0.7	0.388889	0.308824	0.284091	0.244094	0.159509	0.119171	0.0957447
R02296/2.4.2A1/2.4.2.2;	trifluridine/2.4.2A1(rev);	0.194479	1	0.846154	0.615385	0.325	0.224806	0.107784	0.0446927	0.0136986
R10838(r)/2.4.2A1(rev)/2.4.2.57;	trifluridine/2.4.2A1;	0.193939	1	0.642857	0.5	0.264368	0.252033	0.141975	0.0722222	0.0350877
R04216(r)/2.4.1C1(rev)/2.4.99.18;	trifluridine/2.4.2A1;	0.193117	0.8	0.459459	0.347222	0.308511	0.253425	0.179894	0.109705	0.0717131
R04216(r)/2.4.1A1(rev)/2.4.99.18;	trifluridine/2.4.2A1;	0.193117	0.8	0.459459	0.347222	0.308511	0.253425	0.179894	0.109705	0.0717131
R04216(r)/2.4.1B1(rev)/2.4.99.18;	trifluridine/2.4.2A1;	0.193117	0.8	0.459459	0.347222	0.308511	0.253425	0.179894	0.109705	0.0717131
R00417(r)/2.4.1C1(rev)/2.4.1.94;	trifluridine/2.4.2A1;	0.192417	0.8	0.459459	0.347222	0.302083	0.25	0.174359	0.113445	0.0722892
R00417(r)/2.4.1E1(rev)/2.4.1.94;	trifluridine/2.4.2A1;	0.192417	0.8	0.459459	0.347222	0.302083	0.25	0.174359	0.113445	0.0722892
R00417(r)/2.4.1B1(rev)/2.4.1.94;	trifluridine/2.4.2A1;	0.192417	0.8	0.459459	0.347222	0.302083	0.25	0.174359	0.113445	0.0722892
R00417(r)/2.4.1A1(rev)/2.4.1.94;	trifluridine/2.4.2A1;	0.192417	0.8	0.459459	0.347222	0.302083	0.25	0.174359	0.113445	0.0722892
R00417/2.4.2B1(rev)/2.4.1.94;	trifluridine/2.4.2A1(rev);	0.19186	0.8	0.542857	0.376812	0.344828	0.258503	0.174359	0.0974576	0.0493827
R00417/2.4.1C1/2.4.1.94;	trifluridine/2.4.2A1(rev);	0.190299	0.8	0.513514	0.366197	0.32967	0.248366	0.167488	0.106122	0.0595238
R04216/2.4.2B1(rev)/2.4.99.18;	trifluridine/2.4.2A1(rev);	0.188213	0.8	0.542857	0.376812	0.344828	0.258503	0.174359	0.0942623	0.0470588
R03547(r)/2.4.1E1(rev)/2.4.1.171;	trifluridine/2.4.2A1;	0.187166	0.8	0.405405	0.291667	0.263158	0.231343	0.152941	0.112745	0.08867
R03547(r)/2.4.1C1(rev)/2.4.1.171;	trifluridine/2.4.2A1;	0.187166	0.8	0.405405	0.291667	0.263158	0.231343	0.152941	0.112745	0.08867
R03547(r)/2.4.1B1(rev)/2.4.1.171;	trifluridine/2.4.2A1;	0.187166	0.8	0.405405	0.291667	0.263158	0.231343	0.152941	0.112745	0.08867
R03547(r)/2.4.1A1(rev)/2.4.1.171;	trifluridine/2.4.2A1;	0.187166	0.8	0.405405	0.291667	0.263158	0.231343	0.152941	0.112745	0.08867
R08687(r)/2.4.1C1(rev)/2.4.1.195;	trifluridine/2.4.2A1;	0.182784	0.636364	0.35	0.276316	0.265957	0.234848	0.152047	0.112745	0.0891089
R08687(r)/2.4.1E1(rev)/2.4.1.195;	trifluridine/2.4.2A1;	0.182784	0.636364	0.35	0.276316	0.265957	0.234848	0.152047	0.112745	0.0891089
R08687(r)/2.4.1A1(rev)/2.4.1.195;	trifluridine/2.4.2A1;	0.182784	0.636364	0.35	0.276316	0.265957	0.234848	0.152047	0.112745	0.0891089
R08687(r)/2.4.1B1(rev)/2.4.1.195;	trifluridine/2.4.2A1;	0.182784	0.636364	0.35	0.276316	0.265957	0.234848	0.152047	0.112745	0.0891089
R10837/2.4.2A1/2.4.2.57;	trifluridine/2.4.2A1(rev);	0.182783	1	0.846154	0.615385	0.325	0.221374	0.102857	0.0418848	0.0114286
R02118(r)/2.4.1A1(rev)/2.4.1.203;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R02118(r)/2.4.1E1(rev)/2.4.1.203;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R07260(r)/2.4.1B1(rev)/2.4.1.215;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R07260(r)/2.4.1C1(rev)/2.4.1.215;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R07260(r)/2.4.1A1(rev)/2.4.1.215;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R02118(r)/2.4.1A1(rev)/2.4.1.203;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R02118(r)/2.4.1B1(rev)/2.4.1.203;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
R07260(r)/2.4.1C1(rev)/2.4.1.215;	trifluridine/2.4.2A1;	0.181347	0.8	0.368421	0.30137	0.263158	0.22963	0.148571	0.108491	0.0829493
