reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R10473/2.3.1F1/2.3.1.224;	4-asa/2.3.1D3(rev);	0.268987	0.714286	0.5	0.272727	0.305556	0.333333	0.31746	0.1	0.0888889
R09256/2.3.1D4/;	4-asa/2.3.1D3;	0.268608	0.666667	0.6	0.478261	0.344828	0.292683	0.2	0.171875	0.15
R06978/2.3.1D3/2.3.1.178;	4-asa/2.3.1D3;	0.267925	1	0.857143	0.545455	0.275862	0.166667	0.12069	0.115385	0.194444
R06978(r)/2.3.1D3(rev)/2.3.1.178;	4-asa/2.3.1D3(rev);	0.267925	1	0.857143	0.545455	0.275862	0.166667	0.12069	0.115385	0.194444
R01944/2.3.1D4/2.3.1.138;	4-asa/2.3.1D3;	0.267516	0.666667	0.6	0.478261	0.344828	0.292683	0.2	0.184615	0.140625
R09257(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.267045	1	1	0.652174	0.323529	0.229167	0.183099	0.12987	0.109589
R04316/2.3.1D3/2.3.1.128;	4-asa/2.3.1D3;	0.266917	1	0.75	0.428571	0.235294	0.170732	0.127273	0.125	0.21875
R04316(r)/2.3.1D3(rev)/2.3.1.128;	4-asa/2.3.1D3(rev);	0.266917	1	0.75	0.428571	0.235294	0.170732	0.127273	0.125	0.21875
R09256(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.266862	1	1	0.652174	0.323529	0.229167	0.15493	0.121622	0.123077
R09256(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.266862	1	1	0.652174	0.323529	0.229167	0.15493	0.121622	0.123077
R01154(r)/2.3.1F1(rev)/2.3.1.57;	4-asa/2.3.1D3(rev);	0.266409	1	0.75	0.44	0.275862	0.153846	0.127273	0.122449	0.205882
R09257/2.3.1D4/;	4-asa/2.3.1D3;	0.265823	0.666667	0.6	0.478261	0.344828	0.292683	0.2	0.184615	0.136364
R01617/2.3.1F1/2.3.1.64;	4-asa/2.3.1D3;	0.265487	1	0.75	0.407407	0.30303	0.266667	0.183099	0.157143	0.138462
R00454(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.263941	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.105263	0.175
R00454/2.3.1D3/;	4-asa/2.3.1D3;	0.263941	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.105263	0.175
R09255/2.3.1F1/2.3.1.64;	4-asa/2.3.1D3;	0.263006	1	0.75	0.407407	0.30303	0.266667	0.183099	0.169014	0.126761
R01944(r)/2.3.1D3(rev)/2.3.1.138;	4-asa/2.3.1D3(rev);	0.262857	1	1	0.652174	0.323529	0.229167	0.150685	0.118421	0.128571
R01617/2.3.1D4/2.3.1.64;	4-asa/2.3.1D3;	0.262658	0.666667	0.6	0.478261	0.344828	0.292683	0.2	0.166667	0.138462
R11701/2.3.1D3/2.3.1.264;	4-asa/2.3.1D3;	0.261993	1	0.857143	0.545455	0.296296	0.175	0.118644	0.107143	0.170732
