reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09288/1.7.1A1/;	balsalazide/1.7.1A2;	0.424858	0.666667	0.657143	0.59375	0.486486	0.445087	0.407115	0.369004	0.373333
R09288/1.7.1A1/;	balsalazide/1.7.1A2;	0.424858	0.666667	0.657143	0.59375	0.486486	0.445087	0.407115	0.369004	0.373333
R08047/1.7.1A1/;	balsalazide/1.7.1A2;	0.414428	0.666667	0.657143	0.6	0.513274	0.429348	0.399254	0.364261	0.346749
R08047/1.7.1A1/;	balsalazide/1.7.1A2;	0.414428	0.666667	0.657143	0.6	0.513274	0.429348	0.399254	0.364261	0.346749
R08047/1.7.1A1/;	balsalazide/1.7.1A2;	0.413793	0.666667	0.657143	0.6	0.513274	0.424731	0.399254	0.364261	0.346749
R08047/1.7.1A1/;	balsalazide/1.7.1A2;	0.413793	0.666667	0.657143	0.6	0.513274	0.424731	0.399254	0.364261	0.346749
R09288(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.413376	0.666667	0.611111	0.569231	0.460177	0.420455	0.390625	0.369004	0.373333
R09288(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.413376	0.666667	0.611111	0.569231	0.460177	0.420455	0.390625	0.369004	0.373333
R08047(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.40687	0.666667	0.611111	0.6	0.486957	0.413978	0.388889	0.364261	0.346749
R08017/1.7.1A1/;	balsalazide/1.7.1A2;	0.405808	0.666667	0.657143	0.59375	0.491071	0.437838	0.407273	0.349515	0.330383
R08042/1.7.1A1/;	balsalazide/1.7.1A2;	0.405506	0.666667	0.657143	0.59375	0.491071	0.440217	0.407273	0.347267	0.330383
R08042/1.7.1A1/;	balsalazide/1.7.1A2;	0.404903	0.666667	0.657143	0.59375	0.491071	0.435484	0.407273	0.347267	0.330383
R08047(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.400456	0.666667	0.611111	0.552239	0.449153	0.406417	0.388889	0.364261	0.346749
R08042/1.7.1A1/;	balsalazide/1.7.1A2;	0.400297	0.666667	0.657143	0.6	0.513274	0.420213	0.387681	0.343042	0.330383
R08017/1.7.1A1/;	balsalazide/1.7.1A2;	0.4	0.666667	0.657143	0.6	0.513274	0.417989	0.387681	0.343042	0.330383
R08042/1.7.1A1/;	balsalazide/1.7.1A2;	0.399704	0.666667	0.657143	0.6	0.513274	0.415789	0.387681	0.343042	0.330383
R08017(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.397483	0.666667	0.611111	0.569231	0.464912	0.42246	0.397112	0.349515	0.330383
R08017(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.397483	0.666667	0.611111	0.569231	0.464912	0.42246	0.397112	0.349515	0.330383
R08042(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.393068	0.666667	0.611111	0.6	0.486957	0.405263	0.377698	0.343042	0.330383
R08042(r)/1.7.1A1(rev)/;	balsalazide/1.7.1A2(rev);	0.386931	0.666667	0.611111	0.552239	0.449153	0.397906	0.377698	0.343042	0.330383
R04228(r)/1.7.1A1(rev)/1.7.1.9;	balsalazide/1.7.1A2(rev);	0.369565	0.666667	0.611111	0.6	0.461538	0.376289	0.32526	0.319489	0.327485
