reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08127(r)/3.2.1A1(rev)/3.2.1.31;	ketoprofen glucuronide/3.2.1A1(rev);	0.458636	1	0.8	0.617021	0.589041	0.589474	0.503876	0.390411	0.227545
R08127(r)/3.2.1A2(rev)/3.2.1.31;	ketoprofen glucuronide/3.2.1A1(rev);	0.458636	1	0.8	0.617021	0.589041	0.589474	0.503876	0.390411	0.227545
R01194(r)/3.2.1A2(rev)/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.456716	1	0.8	0.688889	0.6	0.504762	0.441176	0.368056	0.270677
R01194(r)/3.2.1A1(rev)/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.456716	1	0.8	0.688889	0.6	0.504762	0.441176	0.368056	0.270677
R01104/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.456107	1	0.888889	0.7	0.629032	0.55	0.489796	0.336449	0.149533
R01104/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.456107	1	0.888889	0.7	0.629032	0.55	0.489796	0.336449	0.149533
R04783(r)/3.2.1A1(rev)/3.2.1.23;	ketoprofen glucuronide/3.2.1A1(rev);	0.449254	1	0.8	0.688889	0.643836	0.519231	0.437037	0.340278	0.240876
R04783(r)/3.2.1A2(rev)/3.2.1.23;	ketoprofen glucuronide/3.2.1A1(rev);	0.449254	1	0.8	0.688889	0.643836	0.519231	0.437037	0.340278	0.240876
R09039(r)/3.2.1A2(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.448947	1	0.8	0.6	0.565217	0.543478	0.467742	0.372093	0.214286
R09039(r)/3.2.1A1(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.448947	1	0.8	0.6	0.565217	0.543478	0.467742	0.372093	0.214286
R09039(r)/3.2.1A2(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.448947	1	0.8	0.6	0.565217	0.543478	0.467742	0.372093	0.214286
R09039(r)/3.2.1A1(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.448947	1	0.8	0.6	0.565217	0.543478	0.467742	0.372093	0.214286
R10530/3.2.1A1/3.2.1.186;	ketoprofen glucuronide/3.2.1A1(rev);	0.447842	1	0.888889	0.789474	0.711864	0.575	0.45283	0.310924	0.145161
R10530/3.2.1A2/3.2.1.186;	ketoprofen glucuronide/3.2.1A1(rev);	0.447842	1	0.888889	0.789474	0.711864	0.575	0.45283	0.310924	0.145161
R03617/3.2.1A1/3.2.1.46,3.2.1.62;	ketoprofen glucuronide/3.2.1A1(rev);	0.447602	1	0.888889	0.7	0.640625	0.55814	0.5	0.33913	0.129032
