reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04998(r)/3.2.1A1(rev)/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.495881	1	0.8	0.674419	0.641791	0.574468	0.5	0.422764	0.269841
R09645(r)/3.2.1A2(rev)/3.2.1.170;	diclofenac glucuronide/3.2.1A1(rev);	0.494915	1	0.8	0.714286	0.709677	0.590909	0.517857	0.409836	0.227273
R09645(r)/3.2.1A1(rev)/3.2.1.170;	diclofenac glucuronide/3.2.1A1(rev);	0.494915	1	0.8	0.714286	0.709677	0.590909	0.517857	0.409836	0.227273
R10580(r)/3.2.1A2(rev)/3.2.1.188;	diclofenac glucuronide/3.2.1A1(rev);	0.482645	1	0.888889	0.74359	0.741379	0.619048	0.504348	0.390625	0.211921
R10580(r)/3.2.1A1(rev)/3.2.1.188;	diclofenac glucuronide/3.2.1A1(rev);	0.482645	1	0.888889	0.74359	0.741379	0.619048	0.504348	0.390625	0.211921
R03642/3.2.1A1(rev)/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.467836	1	0.8	0.674419	0.666667	0.578947	0.507937	0.391892	0.241379
R03642/3.2.1A2(rev)/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.467836	1	0.8	0.674419	0.666667	0.578947	0.507937	0.391892	0.241379
R03642/3.2.1A1(rev)/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.467836	1	0.8	0.674419	0.666667	0.578947	0.507937	0.391892	0.241379
R03642/3.2.1A2(rev)/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.467836	1	0.8	0.674419	0.666667	0.578947	0.507937	0.391892	0.241379
R08127(r)/3.2.1A1(rev)/3.2.1.31;	diclofenac glucuronide/3.2.1A1(rev);	0.461988	1	0.8	0.644444	0.623188	0.583333	0.496183	0.395833	0.227545
R08127(r)/3.2.1A2(rev)/3.2.1.31;	diclofenac glucuronide/3.2.1A1(rev);	0.461988	1	0.8	0.644444	0.623188	0.583333	0.496183	0.395833	0.227545
R09723/3.1.1A1/3.2.1.175;	diclofenac glucuronide/3.1.1A1;	0.458175	1	0.75	0.666667	0.531915	0.527778	0.546392	0.413223	0.236641
R01104/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.457692	1	0.888889	0.736842	0.644068	0.54321	0.48	0.342857	0.149533
R01104/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.457692	1	0.888889	0.736842	0.644068	0.54321	0.48	0.342857	0.149533
